	AveExpr	Coef.organs	Coef.stages	t.organs	t.stages	P.value.organs	P.value.stages	F	F.p.value
novel_gene_1902_5bd9a17a	4.64499534853651	0.189643899627717	-0.521447093396362	0.61898611791774	-1.70197149855344	0.546053552237775	0.111270330390783	1.63992539803156	0.229780271156979
novel_gene_1905_5bd9a17a	0.400261326290717	-1.68128079961292	0.818281149493537	-2.6474586001946	1.28852091042886	0.0193665232153589	0.218842794484656	4.33466158817838	0.0347192798575247
novel_gene_1906_5bd9a17a	3.11353533435304	-0.276925473622804	-0.203467905914541	-0.763017394741993	-0.560618528348118	0.458355903799566	0.584085609994599	0.448244339503034	0.647766146527848
novel_gene_1907_5bd9a17a	3.46668647537396	-0.771166905374867	0.23763137111786	-1.02186476711403	0.314882710881245	0.32450351823697	0.757582447447906	0.571679361940463	0.577450510805815
novel_gene_1908_5bd9a17a	3.03321203969874	-0.0398215082135176	0.960021507553044	-0.0571734531339789	1.37834419468482	0.95523027399054	0.190131460378238	0.951550761382301	0.410180023944286
novel_gene_1909_5bd9a17a	3.43055805390765	0.342578922409388	0.0879850689204744	0.935576058059298	0.240285430784102	0.365646991851292	0.813657508847926	0.466519824330438	0.636761510857259
novel_gene_1911_5bd9a17a	2.91512389357387	1.10776339761142	-0.585298790121986	2.86642148563398	-1.51450484023822	0.0126352162277042	0.152562617518175	5.25504852220456	0.0201859650535311
novel_gene_1913_5bd9a17a	1.72827593520618	0.501690143626823	0.302801608856776	0.993544609305557	0.599666766410467	0.337623070130269	0.558489809915314	0.673365560708659	0.526044071667846
novel_gene_1920_5bd9a17a	0.934265275307115	-0.190731553427963	0.865861094502848	-0.245825338257285	1.11596950066459	0.80945205110582	0.283575364585892	0.652909011671443	0.53594981324607
novel_gene_1922_5bd9a17a	3.29194867733432	0.934264930623451	0.689498607476141	1.79202758764678	1.32253762903927	0.0951720919568847	0.207584549237979	2.48023432755597	0.120326729765427
novel_gene_1925_5bd9a17a	1.67494771621069	-1.37441610125166	-0.00638049790700013	-3.11630064086086	-0.014466906854837	0.00773042150654976	0.988665478352217	4.85576948781188	0.0254066502770988
novel_gene_1926_5bd9a17a	0.720079729681955	-0.155716288744525	1.34789541863002	-0.231327628547252	2.00239456793726	0.820470167108912	0.0653879199140029	2.03154823871696	0.168685873432254
novel_gene_1927_5bd9a17a	4.23121161208177	-1.83810910277572	1.34509962652212	-5.94608420691371	4.35125185654696	3.86287567781031e-05	0.00069314615135886	27.144655057406	1.68934151387093e-05
novel_gene_193_5bd9a17a	1.73648689349618	1.38553971213687	-0.956778174254151	1.26428294634598	-0.873044863708731	0.227158307597073	0.397642321872176	1.18030935123474	0.336485184701275
novel_gene_1930_5bd9a17a	2.03856091334072	0.495374901892156	-0.786398665628823	0.893242945493603	-1.4180069634845	0.387107363936509	0.178472005789593	1.40431335408231	0.278664544111219
novel_gene_1932_5bd9a17a	1.46876378098705	-0.00540422386533235	0.248765915270262	-0.0106318973800518	0.489404907848952	0.991669985427972	0.63227673153416	0.119815100534271	0.888001252305614
novel_gene_1933_5bd9a17a	1.38975552853747	-1.09575709557821	0.00903069468779061	-1.56492835408538	0.0128973750031291	0.140337228948769	0.989895096429493	1.22458354785117	0.324042812809999
novel_gene_1934_5bd9a17a	4.05382102355541	-0.512584603368239	-0.119609927897521	-1.72150070715836	-0.401706516554924	0.107588773398782	0.694079555999996	1.56246640509472	0.244677268719393
novel_gene_1936_5bd9a17a	6.3314183413605	0.0185389488513503	0.220636931756482	0.0971900800472612	1.15668483853834	0.923979125384296	0.267119367365817	0.673682863682026	0.525892083435202
novel_gene_1937_5bd9a17a	4.384653728079	-0.266113323148705	-0.482300344087382	-0.937613187029456	-1.69931800999109	0.364635477139045	0.111778990451695	1.88340009378581	0.189300101252396
novel_gene_1939_5bd9a17a	1.2342604593945	-0.847461520114394	0.841014802116972	-1.61133045998519	1.59907292046319	0.129836523909708	0.132542472870398	2.57671002811737	0.112133741664506
novel_gene_1942_5bd9a17a	1.92675289336587	-0.018425797232752	-0.0024536070030069	-0.0302854548662064	-0.00403285693478106	0.976274976735489	0.996840231136439	0.000466736355754719	0.999533388397699
novel_gene_1944_5bd9a17a	2.87258461093939	0.0575182352890351	0.60084919083319	0.102228765994718	1.06790604786707	0.920052265680976	0.303969901868524	0.575437023833936	0.575451336886224
novel_gene_1945_5bd9a17a	0.890944818784283	1.53625793313717	-1.09860143696701	2.23322632329894	-1.59701414386753	0.0427104615766001	0.133001694798309	3.76887699339412	0.0495629491123179
novel_gene_1954_5bd9a17a	3.15231618397856	-1.60903402489242	0.272024193971452	-4.07413766715928	0.688775997208531	0.00118071325377013	0.502431352768223	8.53650505264832	0.00389477722425574
novel_gene_1958_5bd9a17a	3.37069895159387	-0.263790383453102	-0.587250425457105	-0.647234460905519	-1.44087402869574	0.52814788239773	0.172022763127411	1.24751520697678	0.317806009024994
novel_gene_1961_5bd9a17a	1.26244796309963	0.370240334393453	3.11868391274761	0.470406451513055	3.96242358410208	0.645445658894989	0.00146636771190941	7.96104144473673	0.00505884268526469
novel_gene_1962_5bd9a17a	3.20860530294737	0.158886902988298	2.20973555191424	0.220130788471223	3.06149103675085	0.829006848510992	0.00861200748118568	4.71059246606939	0.0276767879978442
novel_gene_1976_5bd9a17a	2.54819523691307	0.516456614959566	0.2959892827107	1.07265617428916	0.614755862209085	0.301907167485299	0.548763555842608	0.76425801918055	0.48449256675761
novel_gene_1979_5bd9a17a	3.65628442884863	0.648148485650768	-0.427587616271963	1.40126070469506	-0.924420465002778	0.183320813192604	0.371220691923351	1.40904237931922	0.27757287621377
novel_gene_198_5bd9a17a	3.94786235566989	-0.52814801804253	-0.0503539762803977	-1.93702954483844	-0.184677659336345	0.073582183428128	0.85618036827332	1.89309464771748	0.187866086695836
novel_gene_1980_5bd9a17a	4.87473704709589	0.0679322669355273	0.132599441850067	0.292577758660315	0.571093079124258	0.774217260066975	0.577160227661745	0.20587452494316	0.816401018456143
novel_gene_1984_5bd9a17a	1.70372015883205	0.273839403611084	-0.104376742035507	0.508642631588578	-0.193874438979509	0.619072875756181	0.849111609282345	0.148152312379486	0.863659044595324
novel_gene_1987_5bd9a17a	1.30617961932042	-0.453280403515148	1.48888566300748	-1.00062517634652	3.28674363055027	0.334307860944811	0.00552329782894507	5.90196721825063	0.0141245548891968
novel_gene_199_5bd9a17a	4.87849141439279	0.339934115376509	0.110871142350014	1.37243966891038	0.447627781430625	0.191919449379433	0.661399112613693	1.04198063775367	0.379033635872393
novel_gene_1993_5bd9a17a_novel_gene_1994_5bd9a17a	4.99317042274438	-0.136172830106784	-0.571602892388124	-0.599504876453248	-2.51649849028428	0.558594665873277	0.0249403687488023	3.34608537424715	0.0654847539106812
novel_gene_1995_5bd9a17a	4.48752782345133	0.0593976378011001	-0.331839894640261	0.176895965093223	-0.988273954856422	0.862171543370954	0.340106063056174	0.503988796156908	0.614862381659621
novel_gene_1996_5bd9a17a	0.601089771102869	-1.17099286660771	-1.50160717753246	-1.42167512340434	-1.82306624600343	0.177424182686955	0.0901234217161878	2.6723653469119	0.104635299346262
novel_gene_2001_5bd9a17a	6.4932560969395	-1.07543997820905	0.39487659205118	-4.21530545099935	1.54776229698784	0.000899306357264813	0.144401980079232	10.0821840866009	0.00201955237091184
novel_gene_2004_5bd9a17a	3.44318273789548	0.50470964351586	0.175785539065502	1.04676311947828	0.364577577613876	0.313277414399311	0.720977484015995	0.614314919199346	0.555226040879274
novel_gene_2009_5bd9a17a	2.28930433650753	-0.0589452166827633	-0.599616907364624	-0.107675489630998	-1.09532287308379	0.915809846384143	0.292206860098897	0.605663103683898	0.55965553413891
novel_gene_201_5bda875f	2.65826744757234	0.412001354892519	0.713588949175175	0.778227513353616	1.34789496898157	0.449631414150312	0.199499746588752	1.21122945497319	0.327739330407925
novel_gene_2010_5bd9a17a	0.635405878884751	-0.883582020569902	0.398313120091346	-1.6264275541656	0.733183132545401	0.126569341012639	0.475772587098407	1.59141204739909	0.238984544206163
novel_gene_2014_5bd9a17a	6.37665404978001	-0.650159323923893	-0.156512976274727	-2.28235485530927	-0.549431713389292	0.0389474939479789	0.591529147899307	2.75550944661585	0.0985814872610079
novel_gene_2018_5bd9a17a	4.92030668784939	-0.317458066091684	-0.210071778108822	-1.4518016943369	-0.96070188779728	0.169009904969357	0.35330703714286	1.51533813844838	0.254281638161774
novel_gene_2020_5bd9a17a	0.853001728068702	-0.987135577568108	-0.674620905074703	-1.75951989733885	-1.2024780917774	0.100728075441825	0.249494952132542	2.27093191516796	0.14057413100934
novel_gene_2021_5bd9a17a	1.21256291439826	-0.194869456074363	0.0635761195783128	-0.25289050634489	0.0825054751806126	0.804097622464236	0.935434832184995	0.0353803808170769	0.96532584231373
novel_gene_2024_5bd9a17a	2.2313257297377	0.835120520885899	0.817811325585895	1.27049338431628	1.24416039696115	0.225004105477482	0.23425055524621	1.58104426647898	0.241005949319785
novel_gene_2026_5bd9a17a	2.06521828798965	-0.514174229674588	0.750562662346163	-1.29228883505586	1.88641066117531	0.217572188656137	0.0805573441564607	2.61427780790295	0.109117679609569
novel_gene_2028_5bd9a17a	4.79453239454499	-0.390463611146288	0.98519997741325	-0.797611676304963	2.01249740833286	0.438665629537608	0.0641986162046138	2.34316510236225	0.133174800103198
novel_gene_2029_5bd9a17a	4.47803591103037	0.147283170709273	-0.324471241861065	0.602137189660665	-1.32653446255301	0.556891040479891	0.206292929837259	1.06113143775662	0.372790529428966
novel_gene_2030_5bd9a17a	0.638843355139202	-0.319265030029498	0.463214386454097	-0.547112184774957	0.793792652357438	0.593078578708228	0.440812476758066	0.464719258832941	0.637836162273665
novel_gene_2032_5bd9a17a	4.38282886101796	0.853662307181224	-0.116318342966263	2.93094442345183	-0.399364708731073	0.0111330421723733	0.695763931757722	4.37496369197163	0.0338734061824928
novel_gene_2034_5bd9a17a	1.60621194153485	-0.653754725376782	1.52426920881428	-0.552604023527775	1.28843014824071	0.589413419178331	0.21887347391791	0.982711726857326	0.399127552568424
novel_gene_2039_5bd9a17a	1.18580125734112	0.604719132134302	0.897508277833608	0.722926896478402	1.07294914180725	0.481852162711828	0.301780286734788	0.836921579278406	0.453966355516301
novel_gene_204_5bd9a17a	1.44985212563147	-1.19209906170883	-0.163618591913559	-1.22777136156669	-0.168514704712017	0.240154857954901	0.86863419841112	0.767909860993755	0.482903415814184
novel_gene_204_5bda875f	2.64287619047884	0.151332395738342	0.156368409612655	0.348657161123576	0.36025971517177	0.732632268322862	0.724131470114626	0.125674439189198	0.882904181348811
novel_gene_2040_5bd9a17a	0.652534627257326	0.683691924256838	0.674978613030992	1.28161264738483	1.26527913594284	0.221187755813066	0.226811664207596	1.62173113489451	0.233183778323367
novel_gene_2041_5bd9a17a	3.35860608719997	0.0308714756867265	-0.239564043273131	0.0877352133652889	-0.68082921155131	0.931353182113706	0.507293333390011	0.235612941482916	0.79321408430214
novel_gene_2043_5bd9a17a	3.62781607249144	0.43780608616504	0.427062479295724	1.56081513410702	1.52251328146854	0.141302189314755	0.150562623591774	2.37709528755281	0.129853804298189
novel_gene_205_5bd9a17a	3.05763973022383	-0.0485209388784722	0.033482266646077	-0.127710886863939	0.0881279312895277	0.900228359793516	0.93104675739181	0.0120383014484727	0.988044279663962
novel_gene_2052_5bd9a17a	1.69283487837024	1.52469090601926	-0.183564908781632	2.05229456453573	-0.247085663753071	0.0597043239035014	0.808496161007327	2.1364821524276	0.155637457437131
novel_gene_2062_5bd9a17a	1.07637593786783	0.747754734739295	1.14247552051696	1.21429106074148	1.8552845568586	0.245098142738468	0.0851374779455462	2.45829178355734	0.122284605744555
novel_gene_2063_5bd9a17a	0.147080222740805	-0.979091086570793	0.398487605197157	-1.62964428338661	0.663261117088123	0.125882466495118	0.518138741025121	1.54782789990782	0.247615268510983
novel_gene_2069_5bd9a17a	1.13875238562509	-0.729223773953102	-1.29144361767685	-1.09636013348315	-1.94163622695223	0.291768589160499	0.07297541241723	2.48597839005224	0.119820149257892
novel_gene_2071_5bd9a17a	2.76463117288296	-0.514048372492215	-0.051456113926337	-1.4325333563337	-0.143396231816493	0.174352310919451	0.888059340958506	1.03635714815393	0.380889566785984
novel_gene_2072_5bd9a17a	0.490792253586369	-0.292140483218388	-0.102322290309234	-0.455625375785681	-0.159582922092126	0.655777813225049	0.875532104722073	0.116530596041652	0.890873201508348
novel_gene_2074_5bd9a17a	0.432003699879654	-0.300314588554895	0.102238435192505	-0.445543826937692	0.151679956325077	0.662867382578627	0.88164427227579	0.11075805543653	0.895946496542546
novel_gene_2076_5bd9a17a	1.42974553133532	0.0353531370854102	0.0860852971372043	0.0775484580758043	0.188831391111332	0.939305377402476	0.852986129317519	0.0208355288094878	0.979410917757738
novel_gene_2078_5bd9a17a	2.31730209221305	0.73698796928432	-1.21900727309399	1.35430666949979	-2.24007683832765	0.197496460421315	0.0421659776876407	3.42604539833181	0.0620697526534968
novel_gene_2079_5bd9a17a	1.52451856339679	0.516467311506165	-0.599164282605788	1.35489449471541	-1.57184079194719	0.197313620628209	0.138728261849103	2.15321128351965	0.153665921604512
novel_gene_2081_5bd9a17a	2.6558392925347	1.27200658607199	-0.901370489841797	1.4112719565821	-1.00005684619341	0.180409207613654	0.334573096009919	1.4959011155267	0.258368021592995
novel_gene_2082_5bd9a17a	1.471779666849	-0.751682406598607	-1.06269448890245	-0.924728997026363	-1.30733990877209	0.371065754508572	0.212555475492164	1.2821306775048	0.308650155644901
novel_gene_2084_5bd9a17a	1.16381517667135	0.0261144919632268	-1.7996998923279	0.0385099369284027	-2.6539413227412	0.969835132102742	0.0191244949119819	3.52244377989778	0.0582206376516453
novel_gene_2086_5bd9a17a	1.0877930631946	-0.377106042858546	0.923872185788693	-0.626920830631973	1.53589349489603	0.540990352603786	0.147270685780867	1.37599927777211	0.285304499643216
novel_gene_2089_5bd9a17a	0.642434193486789	0.0950407369501576	-1.51133589984667	0.140340915665174	-2.23169843657005	0.890427520283748	0.0428327962313298	2.50008674219946	0.118586241550004
novel_gene_2090_5bd9a17a	1.35871200785122	0.203346469548764	-0.524290796049619	0.267778470075192	-0.690416644814203	0.792848316317257	0.501430998711294	0.274190226236156	0.764250893797401
novel_gene_2095_5bd9a17a	2.04937548148312	0.167212217952837	-0.0319117482121323	0.268881285377572	-0.0513148619339751	0.792016902106722	0.959813285176956	0.0374651803407992	0.963326020901769
novel_gene_2101_5bd9a17a	3.96937992689564	0.181045402249748	0.501386424967193	0.452853539942569	1.25413081251479	0.657723632019023	0.230714919880247	0.888960211768757	0.433456835916085
novel_gene_2102_5bd9a17a	0.939979607047064	0.0461093335079346	0.313789103193873	0.0924545775114859	0.629183654509022	0.927671583180294	0.539551221302905	0.202209960002078	0.819311642686438
novel_gene_2103_5bd9a17a	1.51350561029981	0.0676681723851437	0.854195473631764	0.102630847406504	1.29553972302752	0.919738998737769	0.216480680993997	0.844478132390806	0.450920271280965
novel_gene_2104_5bd9a17a	1.5425235009374	-0.59918382204122	0.585041133907469	-1.29189178730979	1.261398936905	0.217705801114348	0.22816422211715	1.63005583407177	0.231619403422861
novel_gene_2107_5bd9a17a	1.87285834308029	-0.850595912628969	0.918673480162075	-1.23139931109575	1.32995453398912	0.238837896268507	0.205192855453979	1.64256166292264	0.229291854399367
novel_gene_211_5bd9a17a	-0.0233303908907591	0.356607666615325	-0.0700589798872284	0.634889133222873	-0.124730030168032	0.535932086071438	0.902544023640859	0.209320895955105	0.813674501196856
novel_gene_2111_5bd9a17a	0.545440687110833	-0.490064039718777	-0.0485249071935284	-0.737229881331671	-0.0729986464471953	0.473386722397203	0.942859374846853	0.274418350155716	0.76408326317544
novel_gene_2113_5bd9a17a	4.3085268935892	-0.397815491907324	0.0438914215920159	-1.22502408624686	0.135158257341977	0.241155911637332	0.894447081035653	0.759475883206342	0.486582648958246
novel_gene_2114_5bd9a17a	2.02798601738475	-0.1594124144651	0.120894448803525	-0.363798487725576	0.275895812736519	0.721546182650622	0.786734837658659	0.10423391957848	0.901720231236886
novel_gene_2117_5bd9a17a	3.66369352397468	0.0607472673074945	-0.202719050657674	0.196699892160177	-0.656405088994984	0.846942607717586	0.522407155471468	0.234779244217169	0.793853748860958
novel_gene_2118_5bd9a17a	2.43489761858601	0.118479245968571	-0.835897395908902	0.254750024586463	-1.79731800636241	0.802690048433908	0.0942941391489284	1.64762479551067	0.228357147257715
novel_gene_2119_5bd9a17a	1.53263482904512	-0.00480519124569934	-0.354034291963026	-0.0118293537080449	-0.871556749828878	0.990731831640215	0.398426037093519	0.379875550890714	0.690911706723044
novel_gene_2120_5bd9a17a	1.54267527381162	-1.05260685295157	1.07765575210682	-2.29693376777802	2.35159393092822	0.0378923914816791	0.0341722032919152	5.40294937476868	0.0185728380682014
novel_gene_2123_5bd9a17a	1.42103857947678	0.454191661653399	0.899184710697538	1.00972851171162	1.99900728335988	0.330079950084763	0.0657911662235016	2.50779089314461	0.117918589294515
novel_gene_2124_5bd9a17a	2.71840734428871	-1.08116099281043	0.680619781391887	-2.40517781685762	1.5141238083913	0.0308635538890415	0.152658332328224	4.03872561892068	0.041728030794417
novel_gene_2125_5bd9a17a	2.82590234164567	0.307637769576915	-0.907794610771393	0.781131103276731	-2.30500502859496	0.447977891363784	0.0373199257744698	2.96160699117719	0.0852292858216213
novel_gene_2127_5bd9a17a	3.94835694184312	-0.0493386340878466	0.881167205820599	-0.107256529372024	1.91555639997018	0.916136078978206	0.0764714094014049	1.84043014227983	0.195809053873352
novel_gene_2128_5bd9a17a	3.66677785480597	0.112721297577341	2.12567707085159	0.157828676645158	2.9763035582275	0.876888142866762	0.0101837608784933	4.44164638094461	0.0325251576444531
novel_gene_2129_5bd9a17a	1.12622355044078	0.249125982499409	0.484922617291493	0.455328427108338	0.886294758922297	0.655986146212411	0.390709886608473	0.496421188113043	0.619214912287563
novel_gene_2130_5bd9a17a	2.11845627771943	0.511414081076497	0.566307962147803	1.10641178465735	1.2251711993278	0.287546920194542	0.241102223832128	1.3625957524455	0.288510858705377
novel_gene_2133_5bd9a17a	4.91661292520726	1.58538118490113	-2.01758755447638	2.86027530212265	-3.64004310565772	0.0127882937114067	0.00275387270768428	10.7155443074896	0.00156973073746559
novel_gene_2134_5bd9a17a	4.15698354375506	0.0773780948574037	0.0769896484043442	0.311973484171703	0.310407343345951	0.759745255139545	0.760910439255718	0.0968400868146616	0.908315224527398
novel_gene_2135_5bd9a17a	1.0247468039891	0.944644249483159	0.363255130504986	2.11245475452322	0.812326998190118	0.0534585032451599	0.430456143156174	2.56117012094817	0.113409176517856
novel_gene_2146_5bd9a17a	1.03646762103311	-0.135248702715256	-1.60887234435758	-0.14511961057055	-1.72629329068281	0.886724036616234	0.106701834855777	1.50057411341431	0.257378757429659
novel_gene_2147_5bd9a17a	4.25090523120171	-0.353827662907197	0.739796608298254	-0.514514292007204	1.07576644805113	0.615069643473019	0.300562159330661	0.710999203716107	0.508363352702382
novel_gene_2148_5bd9a17a	1.33796464737994	-0.083925481086312	-0.53501228383599	-0.154821809911576	-0.986965687134123	0.879213394749676	0.34072439661571	0.499035530202214	0.617707287816492
novel_gene_2151_5bd9a17a	0.657486247137812	0.0643531337574636	0.919392748913427	0.102246687713469	1.460765898961	0.920038302338665	0.166571358001918	1.07214569835786	0.369253303646175
novel_gene_2152_5bd9a17a	4.38114818109947	0.662171096189696	-0.183192776488585	1.98289483922484	-0.548577268281159	0.0677406456513782	0.592099671275449	2.11640448134966	0.158041992213611
novel_gene_2153_5bd9a17a	1.657693231524	-1.04070734540457	0.627994583144715	-1.3898334037967	0.838667904970551	0.186691436125085	0.41601046150927	1.31750037256841	0.299605543396969
novel_gene_2154_5bd9a17a	1.54426814177057	-0.225781526199008	-0.520892605576319	-0.370473632989024	-0.854706668139378	0.716679228746323	0.407372217147957	0.433887100651002	0.656564352423671
novel_gene_2157_5bd9a17a	1.5602112350002	-0.99984020797956	-0.397514074549168	-2.14667477657167	-0.853469814833025	0.0501816880155697	0.408034110428379	2.66831166060007	0.104941169058788
novel_gene_2158_5bd9a17a	2.64308377621161	-0.0727006181554533	0.416929034943047	-0.185043382958019	1.06120086784292	0.855899018976797	0.30689930403695	0.580194167743558	0.572931775118096
novel_gene_2159_5bd9a17a	1.25110706861153	-1.14516997519854	-2.69672930432979	-1.76875824192882	-4.1652001769059	0.0991205823264887	0.000990337853409916	10.238699116044	0.0018959951657178
novel_gene_217_5bd9a17a	2.14322615502505	0.190017683676139	0.183465199637707	0.362683801874914	0.350177177350252	0.722360148197477	0.731516495645164	0.127081797839716	0.881684909456653
novel_gene_2171_5bd9a17a	2.32158506232338	1.40594384639447	-0.45695640754999	1.92204879952091	-0.624699568775253	0.0755871868402226	0.542405123425555	2.04226056948388	0.167297889605039
novel_gene_2177_5bd9a17a	0.98624474389103	-0.400933682780217	-1.18793221994947	-0.64053199009512	-1.8978415174947	0.532366086932502	0.0789319068616546	2.0060418279309	0.172044135110494
novel_gene_2178_5bd9a17a	1.91679121528048	3.0654460428385	0.924663423774963	5.92555593683011	1.78738909892731	4.00046057518712e-05	0.0959478337238959	19.1534864757334	0.000106318144184796
novel_gene_218_5bd9a17a	3.14024877162314	0.0403750196506805	-0.118922991170433	0.103238547234325	-0.304084975002335	0.919265558084718	0.765620290687807	0.0515629348286121	0.949926786132763
novel_gene_2181_5bd9a17a	1.37389512114233	0.612182341303205	1.03480081176326	1.25431852314101	2.12023401915337	0.230648761768315	0.0526965906388538	3.03435362673494	0.0810204587660424
novel_gene_2183_5bd9a17a	4.1689607512687	1.38083706315272	0.100627558656157	2.05992714324153	0.150115784812926	0.0588761972305787	0.882854948697206	2.1329172921566	0.156061313981109
novel_gene_2184_5bd9a17a	2.5061805873325	0.933417559920037	0.217485755710244	1.47406021011608	0.34345518289474	0.163009080892941	0.73645554207578	1.14540748285236	0.346680247063301
novel_gene_2185_5bd9a17a	3.17517462055907	1.30023607740828	1.20542173648782	1.97270666370124	1.82885518519046	0.0690004309586598	0.0892087317579853	3.61814143470465	0.0546675935816692
novel_gene_2186_5bd9a17a	4.37841192009634	0.0505263512278997	0.172382827903012	0.208163330229746	0.710199384255116	0.838155937293044	0.489461628394731	0.273857568724342	0.764495413587082
novel_gene_2188_5bd9a17a	1.90024918452531	0.856873961542029	0.714200613611654	1.54357557838367	1.28656333920296	0.145408438039835	0.219505254664046	2.01893539598178	0.170337045520822
novel_gene_2189_5bd9a17a	1.17164682342186	1.55239724582899	1.45864267204022	2.63085002007085	2.47196399846998	0.0200002211088601	0.0271660267172934	6.51598891891922	0.0102302784984213
novel_gene_219_5bd9a17a	1.25506851404111	-1.23131988140791	0.845480944542299	-1.63818489319988	1.12485320163423	0.124074413773717	0.279921055756156	1.97447223476754	0.176307285482287
novel_gene_2193_5bd9a17a	2.88942716556401	-0.19714677906068	-0.187089334502039	-0.426764599441646	-0.404993199883787	0.676162904513354	0.691718400350192	0.173073757644348	0.842881187339899
novel_gene_2194_5bd9a17a	5.13030350312237	-0.00636449773166792	0.178013874540616	-0.0244171170792872	0.682942440967244	0.980871018140851	0.505997745241271	0.23350328664038	0.79483388777374
novel_gene_2195_5bd9a17a	2.2214814851351	-0.583386448398267	0.043554200699538	-1.38025836877504	0.103046702877481	0.18955475180055	0.919415014821121	0.957865893773729	0.407912071522719
novel_gene_2199_5bd9a17a	3.35449765054647	-0.147935625702775	0.340032666835428	-0.432644861653177	0.994441909456941	0.671987366548924	0.337201647337796	0.588048143799631	0.568799619389005
novel_gene_22_5bd9a17a	1.06257350067673	-0.715296312873238	0.141806362806215	-1.18726494838286	0.235373398390938	0.25524728625845	0.817391343487836	0.732499347164332	0.49856830778805
novel_gene_2200_5bd9a17a	2.17334551122328	-0.125427344842142	0.0791609553765813	-0.260519231366385	0.164421492577164	0.798327562217103	0.871793991736789	0.0474523485665171	0.953811521971018
novel_gene_2202_5bd9a17a	2.70844103838165	0.984794521594915	-0.12666673568818	2.23844672733487	-0.2879146194926	0.0422949457947962	0.777709925644399	2.54676928961687	0.11460597765632
novel_gene_2203_5bd9a17a	5.31121914523865	-0.356052864699884	0.249521348279599	-1.39551815515905	0.9779771661645	0.185008335800646	0.344994333894229	1.45195512945884	0.267887514587247
novel_gene_221_5bd9a17a	3.5903955475596	-1.94634778704456	-0.102525045300261	-5.60927290188225	-0.295471838175568	6.91031760393817e-05	0.772052158897941	15.7756230474727	0.000276299568015468
novel_gene_2217_5bd9a17a	1.48722408990715	-0.0560243806835647	1.51651221066795	-0.0460996535231609	1.24786185268701	0.963894244758895	0.232933020026561	0.779642190723207	0.477838189023027
novel_gene_222_5bd9a17a	5.42843051505016	0.360691679710573	-1.5796182464477	0.344106619596461	-1.50698539948071	0.735976358390239	0.154460900091812	1.19470717994908	0.332379872066799
novel_gene_2225_5bd9a17a	1.68716936238497	0.757030885809957	1.01582629021311	0.888294723131421	1.19196343257387	0.389670622087089	0.253459863534171	1.1049221698682	0.35895246878423
novel_gene_2228_5bd9a17a	2.50793344422615	0.650850396362411	1.04923974407913	1.4963921654719	2.41234259288596	0.157168968926914	0.0304449870697231	4.02929314916871	0.0419767389369962
novel_gene_2229_5bd9a17a	3.00422688104382	2.12412907368432	1.24825323728427	3.412526512467	2.00538532204959	0.00430967624197231	0.0650337624449104	7.83345374409105	0.00536818238900948
novel_gene_223_5bd9a17a	2.08685015250831	0.0151596837556534	-0.00068890157416801	0.0311566945850442	-0.00141585380615242	0.975592698428128	0.99889066677781	0.000486372129733058	0.999513763340229
novel_gene_2230_5bd9a17a	3.77859136945949	0.304038073342301	0.242671959728129	0.994220344566815	0.793549954995182	0.337305671739565	0.440949134035671	0.809097812311706	0.465387244275042
novel_gene_2231_5bd9a17a	1.53452701702474	0.434033545843041	-0.381178095161769	0.946113363793778	-0.830898195017449	0.360435806426876	0.420238070078551	0.792761153816216	0.47224623917647
novel_gene_2235_5bd9a17a	5.6475459088274	0.416939942844529	0.210112036386827	1.53046764831815	0.771261376442875	0.148598168477382	0.453614121337017	1.46858766667052	0.264238111737948
novel_gene_2241_5bd9a17a	0.356849480284148	0.394337750819911	0.981188142114554	0.611068529303982	1.52045598912559	0.551131761359123	0.15107427176445	1.3425955811868	0.293372314693085
novel_gene_2242_5bd9a17a	2.38354975675486	0.22555763657067	-0.418646494931098	0.538242785126755	-0.999006102569565	0.599022285979766	0.335063866638911	0.643859244356119	0.540400068121513
novel_gene_2243_5bd9a17a	4.73235600023544	-0.606318259584811	-0.0483373297295637	-2.04729161464554	-0.163215618638069	0.0602529473695177	0.872725314195814	2.10902114678268	0.158936914203714
novel_gene_2245_5bd9a17a	5.71060056102684	-0.810833361539596	0.324006867955858	-3.46693562346614	1.38537831081707	0.00387139885690797	0.188019239578831	6.96945784067045	0.00813758790895226
novel_gene_2246_5bd9a17a	2.11577035691914	-1.00655347658765	0.600577279236751	-1.19596825978982	0.713594836464242	0.251943988745118	0.487424555931037	0.969778834526558	0.4036727750747
novel_gene_2247_5bd9a17a	2.05733858173837	0.528522649837851	0.466635972250464	1.27128740421627	1.12242764630471	0.224729858682431	0.280915260099294	1.43800774265403	0.270992316040078
novel_gene_2249_5bd9a17a	4.3449238406519	0.668619319374631	-0.768345673522678	1.85084027847452	-2.12689804069303	0.0858102052156622	0.0520519351390487	3.97465250596374	0.0434513168124858
novel_gene_225_5bd9a17a	3.12873524368925	0.141358692295993	0.80542080824677	0.299486999225346	1.70639001435015	0.769051631747183	0.110427827926676	1.50072967188946	0.257345900721847
novel_gene_2250_5bd9a17a	3.78160323951336	-0.556640859427683	0.306963951568398	-1.08749396475045	0.599707044628028	0.295530655824021	0.558463723408499	0.771145831372564	0.481500225677338
